NAME	DESCRIPTION	X5p4_25c	X5p4_27c	X5p4_28c	X5p4_29c	X5p4_30c	X5p4_31cfoxc1	X5p4_32cfoxc1	X5p4_33cfoxc1	X5p4_34cfoxc1	X5p4_35cfoxc1
ENSG00000106258	CYP3A5	6.87775711282417	7.01413115327234	6.94427938587207	7.01030069599773	6.97891426059539	6.10132997130785	6.40906554261228	6.92899093566807	8.10037356071246	7.85181510937516
ENSG00000106261	ZKSCAN1	9.70900502466288	9.68540128800293	9.54789641934668	9.08704324012166	9.13852417380565	9.87224907152488	9.83723047089136	9.84090329811798	9.03049322604856	9.22131612942915
ENSG00000106263	EIF3B	10.6645104290716	10.6306195204744	10.7477398599226	10.6673782355669	10.8941893548742	10.3874861957586	10.3901203501205	10.5321124477105	10.9456631122294	11.0361600505012
ENSG00000106266	SNX8	7.87739106575106	7.98724969756837	8.02190956115208	8.2434431094843	7.91583069493627	8.12853872671283	7.9878627269313	7.97688019552005	8.10582877862695	8.27196342084144
ENSG00000106268	NUDT1	5.55692660223517	4.91818184938649	5.01438460114282	5.2306551285576	5.2886149123818	5.2662432657003	4.77990150858141	4.28175381422579	5.6400021575961	5.34281128652216
ENSG00000106278	PTPRZ1	8.07143203543025	7.9214269928462	7.37465226786924	6.97375331777623	6.88905280828164	7.99531495930408	7.93502932850687	7.37620532318319	7.38676275044138	7.0966278156009
ENSG00000106290	TAF6	7.30410288130387	7.46282367792175	7.30015377658909	7.65060498258063	7.50494557881961	7.55786590767524	7.20019847688287	7.21534848714728	7.21567411324793	7.01544847786572
ENSG00000106299	WASL	9.38912729821429	9.18473149809821	11.3041099887859	11.2927941916653	10.9065101950358	9.59538264855442	9.55158836444863	9.37570072643135	9.95397588879006	9.97990686642142
ENSG00000106302	HYAL4	0.956302809007272	0	4.58306660588463	4.62343109701086	4.70202379553876	0.93680232286487	0	1.91365054010305	3.04928318941314	3.67445874239773
ENSG00000106305	AIMP2	7.9614346081163	7.93816634878795	7.07290756666002	7.38900582459909	7.15447176525177	7.62622249759416	7.66346247337516	7.65241929106275	7.93247062421364	7.71159295929174
ENSG00000106327	TFR2	2.73161472933193	2.25469999860615	3.22530193986876	3.41608420583457	2.42029204535464	1.9041340763422	1.4985931079719	2.22963400912953	3.75238259308699	3.54821051791471
ENSG00000106330	MOSPD3	6.49715643732511	7.02461892411071	6.40125074825352	6.7614638219533	6.51286636084495	6.87176526422547	6.48454107501834	6.98259542688497	6.92608183256351	7.20520559955259
ENSG00000106333	PCOLCE	2.51138079226732	3.82814681308445	0	2.67235095769324	1.66739116490218	3.34238493001842	2.69532812816795	3.47870161570628	2.85564897810038	3.08554643723989
ENSG00000106336	FBXO24	0.956302809007272	1.93706669803216	2.04686317874345	1.65529161306394	1.66739116490218	2.47804068158262	1.90246159827314	1.91365054010305	0	1.04950297259375
ENSG00000106344	RBM28	7.62592202916793	7.67741610490017	7.48806299154297	7.55488474168021	7.58070872667161	7.66573394441526	7.76382267059596	7.66558963009831	7.80412470933793	7.47183570269478
ENSG00000106346	USP42	6.96721123283926	6.99292407785232	7.12778710314297	7.21204393294426	7.01577645859526	7.32269274834191	6.81206027143128	7.28527544624806	6.6849880644835	6.71111235786061
ENSG00000106348	IMPDH1	8.69608306042424	8.67721554276813	7.58538326417127	7.93035381105917	8.02834494157776	8.62924448382807	8.38843777142057	8.45764449330996	8.02751218232057	8.36384438034121
ENSG00000106351	AGFG2	5.4677759792987	6.04598994601679	6.41896191344655	6.3317255554809	6.44240736265049	6.06238518774351	5.62586256300465	5.86288086897407	5.00860573303231	5.76794162160651
ENSG00000106355	LSM5	6.65356294971031	6.76171063459747	5.67561979184104	5.85727230792059	6.27004091048324	6.37998918564026	6.54220149935571	6.55729187798277	6.75609793452152	6.3999520295111
ENSG00000106366	SERPINE1	11.4649003893393	11.3522066697923	11.3647667969894	11.443502920293	11.2505282255915	11.4702004921699	11.2516420349968	11.0717019069364	11.8659409774239	11.7568844493333
ENSG00000106367	AP1S1	10.430939254063	10.5265441828564	9.58170532862363	9.50070399440321	9.64338298008747	10.2469360833191	10.3289798636264	10.3865946798436	10.237292989265	10.4723320894525
ENSG00000106392	C1GALT1	8.09146537456301	7.9214269928462	8.0619143104437	7.67357462595333	7.66047165434944	7.96396143990056	8.04382848166719	7.75456170469455	7.7838486865392	7.67429936406348
ENSG00000106397	PLOD3	9.63926904754854	9.56662369364005	8.665621911341	8.77642725936477	8.60139432889584	9.71320660029753	9.45919191516941	9.29536825230342	8.62969073881339	8.90772548600842
ENSG00000106399	RPA3	5.61343979767626	5.53194924916791	5.38255844337431	4.49176879385787	5.07236106213657	5.04438630136553	5.70373103659204	5.99395841220499	5.09891140909975	5.38034962940642
ENSG00000106400	ZNHIT1	9.10368993703157	9.22848355922208	8.92310803393936	9.19946158789107	9.29416648020545	9.01305535903728	8.89383015203483	9.08110243917942	9.09500241648671	9.46135533524661
ENSG00000106404	CLDN15	6.55601200665109	6.73641293830436	5.4530202651606	6.23209400766197	5.47663886026641	7.18444232644049	6.85819520415717	6.66613994471758	6.37742727843765	6.71111235786061
ENSG00000106415	GLCCI1	5.69426387899927	5.53194924916791	6.52089213370557	6.12506817167244	6.18628454294292	5.96015953136551	6.09908052382922	5.92990777699171	5.75556775689863	5.97840994588374
ENSG00000106443	PHF14	7.71900419551803	7.71675398050469	7.48806299154297	7.42554782489834	7.4521320578244	7.64611348050153	7.90237490703848	7.8089903219112	7.80412470933793	7.63601609156996
ENSG00000106459	NRF1	6.04183087435631	6.22034609993021	6.52089213370557	6.35085203878306	6.36832977327296	5.87282083481139	6.36180915275942	6.18899272488481	6.43056352481163	6.36292684070864
ENSG00000106460	TMEM106B	8.78795235455422	8.83152334071859	9.37493925981633	8.9620126670232	8.80465169160492	8.86532755181751	8.81998919057415	9.14597151785631	8.8242461237669	8.51494075034196
ENSG00000106462	EZH2	7.35471017099126	7.31685822510659	6.70539969523363	6.8977579722119	6.86231540334057	7.55084868150813	7.36104442684116	7.15125233209568	7.25548561036323	7.36353859863089
ENSG00000106477	CEP41	6.55601200665109	6.64420528191466	6.64648064851164	6.64232543241438	6.86231540334057	6.4720155376922	6.34570666759218	6.73022243702445	7.35962011983992	6.97920849678451
ENSG00000106479	ZNF862	6.88924694211634	7.03503100329233	6.27078303029412	5.93537296577445	5.95277878269576	6.71737467926618	6.9355430845161	6.89584540024299	6.88859472806051	6.65095045577997
ENSG00000106484	MEST	5.69426387899927	5.69840551368602	7.08405175288909	6.78977221462253	7.0278574848533	5.93881552803852	5.80142013468882	5.69319588186658	6.12145464626969	6.5056464104048
ENSG00000106524	ANKMY2	6.66697554814816	6.57453694682917	5.99189169924789	5.98518588329677	6.34920041418201	6.87176526422547	6.85819520415717	6.70492997863934	5.6400021575961	5.68036324697474
ENSG00000106526	ACTR3C	2.51138079226732	0.958350958458163	4.6445775520059	4.00441866555546	4.6404106870791	1.9041340763422	2.47616794707162	1.91365054010305	3.51060127247873	3.08554643723989
ENSG00000106537	TSPAN13	6.69343235658997	6.85868587417892	6.29015932212668	6.42491884463074	6.59636064625823	6.94852610691951	6.6510377347008	6.9930813972013	6.83704684308174	6.52253311853883
ENSG00000106538	RARRES2	0	0.958350958458163	2.86079028305219	1.65529161306394	2.42029204535464	0	0	0	0	1.04950297259375
ENSG00000106541	AGR2	6.70648101604382	6.91614373283242	6.10562408051201	6.84477519971294	6.69056587523531	7.10042907273765	6.90290042202427	7.16058512450382	5.5143668172154	5.58712289356522
ENSG00000106546	AHR	8.92543817331137	8.89577568788278	8.74850482446517	8.66240235801214	8.59328743356537	8.75973750319765	8.92667636053678	9.06628223034346	9.01897376328619	8.38246397836615
ENSG00000106554	CHCHD3	8.18766032781384	8.22407736821871	8.29076785804583	8.18069149968535	8.3694844608976	7.87123718916934	7.9878627269313	8.06400614056927	8.20065170067894	8.02771497844056
ENSG00000106571	GLI3	7.9614346081163	7.94370324965982	7.98076379844027	7.74760168293949	7.57248442167259	8.36693858452487	8.10728702583387	8.18784343898107	7.57945062369028	7.74074891534703
ENSG00000106588	PSMA2	2.73161472933193	3.5076632158359	3.05452781980009	2.40592078242111	2.91249476523008	3.58151602791253	2.69532812816795	2.708236848469	3.37259493269083	1.65059606252303
ENSG00000106591	MRPL32	9.01731528641827	9.02675681797279	8.69499391509031	8.72237800970335	8.92257933846992	8.67514250858798	8.83159825048381	8.8235053031562	9.12217457242416	9.08017105041328
ENSG00000106603	COA1	7.44311686332263	7.54525998106879	7.2905650412585	7.51304765644961	7.76521305757431	7.32269274834191	7.37697756487655	7.57076785042859	7.42217638636761	7.45434135647669
ENSG00000106605	BLVRA	7.70606882065699	7.78620045226397	6.86896363090308	6.5788514123258	7.00359341176333	7.3552801509027	7.72700086592971	7.75456170469455	7.11105622865267	6.83795036018735
ENSG00000106608	URGCP	8.61536373409315	8.50065292748467	8.25176817018552	8.28381068770652	8.55205522134387	8.61585801862166	8.43484367477636	8.5844102790964	8.41796446144288	8.41448099645222
ENSG00000106609	TMEM248	9.10122194937394	9.05772486162769	9.76078341712198	9.67397170808238	9.75841935368737	9.05829298469282	8.96933944552498	9.15533842358062	9.42897013765942	9.56687257384599
ENSG00000106615	RHEB	9.43492697579244	9.47972821511325	8.86937108531694	9.02588199531467	8.86313539682481	9.41778420015813	9.42319823081887	9.32886802725312	9.21848335010533	9.2919597350836
ENSG00000106617	PRKAG2	8.36682865439928	8.30804023327114	8.88538490218956	8.70017829534439	8.62941500525116	8.39463838835714	8.37263139178195	8.40757049124528	8.33678176204159	8.29179904128874
ENSG00000106624	AEBP1	5.19898830136565	5.37687266782811	5.48700131393346	5.18875026820818	5.64295938792143	5.19601459577763	4.77990150858141	4.41249864982322	4.69783837949834	5.30427005834004
ENSG00000106628	POLD2	9.87711646948405	9.80885679623248	9.08994141089441	9.31596712366955	9.53751219508064	9.6652771005432	9.62180256879704	9.63703650340072	9.82099644594739	10.0368468910758
ENSG00000106631	MYL7	5.55692660223517	5.44091709075666	4.30687421616245	3.41608420583457	2.91249476523008	5.04438630136553	5.84789113681218	5.79258755160826	2.85564897810038	4.1792774559045
ENSG00000106633	GCK	1.52640042947981	2.25469999860615	0	1.65529161306394	1.66739116490218	2.69725865112981	0.935712521461321	0	2.04234497190926	0
ENSG00000106635	BCL7B	9.02254184726012	8.9435364929063	9.20159544567042	9.42827207711722	9.30413472035606	8.77487312189747	8.75746005197331	8.71683503633105	9.04760177387599	9.26962788295524
ENSG00000106636	YKT6	10.535180144292	10.5412276649256	10.0802934717251	10.3603748892696	10.3542653629883	10.3033486915356	10.2662029485898	10.3026746073731	10.5748037892603	10.6700019623963
ENSG00000106638	TBL2	8.40734923743452	8.32511069878071	7.75534500799101	7.94930115531583	7.80787443047767	8.35086801872792	8.32003085773047	8.28917815163382	8.34141377878021	8.31621610002813
ENSG00000106665	CLIP2	9.00416544007719	8.89862934426667	10.2029278441004	10.264031858502	10.2524078881168	8.97161761663932	8.73599989828886	8.69772975478908	9.32054119002522	9.59508516518035
ENSG00000106682	EIF4H	10.1073059818849	10.0266781064039	10.6869088853937	10.6179072404277	10.6907708119904	10.1270282031391	9.98749115149436	9.9061636796368	10.4824129038982	10.3768983907857
ENSG00000106683	LIMK1	8.65628785819563	8.71007565918754	8.68404937055538	8.72970264646525	8.89316350755971	8.58527645361377	8.52697863206489	8.25036864595493	8.68904457838256	8.81823962177363
ENSG00000106686	SPATA6L	3.91695098817421	4.09021741636474	4.05834492416843	3.90440176582742	4.28535583956308	3.46689940604452	3.87701062069847	3.35408178515889	4.22304838678197	4.1792774559045
ENSG00000106692	FKTN	7.84235312092331	7.9270283863479	7.62407248060531	7.62726370675955	7.39731145666065	8.4709703328812	8.27397397719406	7.9926426896917	7.88249389916598	7.6967910035264
ENSG00000106701	FSD1L	4.23773882039385	4.09021741636474	4.6445775520059	3.7969311014036	4.28535583956308	4.96214456571755	5.11997443351342	4.93173971351381	3.37259493269083	3.25678924205502
ENSG00000106714	CNTNAP3	4.23773882039385	3.09503000325706	4.81478465212841	3.7969311014036	3.81335855772474	4.12573795240331	4.04598431607151	3.59340749374545	3.21997704822924	2.07363172391839
ENSG00000106723	SPIN1	9.33973367651213	9.20562163740444	10.5559652184556	10.1083709721311	10.1825280802341	9.57477466910503	9.60329750055774	9.29112555242809	9.33454891383743	9.2570702845885
ENSG00000106733	NMRK1	8.39127731543805	8.53773649268948	7.51301541315795	7.34198698813	7.69875813536792	8.32642144993271	8.68890990844151	8.64218234521296	8.14344842297333	8.06277118872527
ENSG00000106771	TMEM245	8.53718122913529	8.54504017747386	9.18874760129706	8.715015995537	8.90957962487732	8.68158177455084	8.74830190348146	8.7938243009973	8.25567308939938	8.10262171357729
ENSG00000106772	PRUNE2	4.66951478036431	4.72592465788454	5.26996027018276	5.34952691192198	4.70202379553876	5.60117922402017	5.39497983789866	5.69319588186658	3.51060127247873	3.08554643723989
ENSG00000106780	MEGF9	8.25137316759965	8.29942865426454	9.20415134148848	8.84884782322649	8.65690180409015	8.39855244252076	8.31590409959505	8.42316380752112	8.18011197749381	8.25185127398192
ENSG00000106785	TRIM14	7.54105954373651	7.60238681724798	7.94453721856672	7.88515093602737	7.49627649767594	7.79607794859838	7.45410602240098	7.51364769308936	8.0217520346813	7.75510887077028
ENSG00000106789	CORO2A	8.83327032174004	8.66050048553777	8.94466611763654	8.89843777332226	8.89316350755971	9.11648444584043	8.92125366189822	8.77571810111524	8.29918029634765	8.34022677774234
ENSG00000106799	TGFBR1	9.44469391281527	9.17534900330318	10.0321971949088	9.68343290231482	9.72170378892423	9.51473417746497	9.55684348054722	9.35958295127285	8.76686310404448	9.04845805528354
ENSG00000106803	SEC61B	9.19215858478448	9.16827187048371	8.05059712583703	7.98033735724895	8.26618664025209	8.83098243664722	8.87712229182179	8.93647555754534	9.08122198394618	8.90772548600842
ENSG00000106804	C5	4.86838704961598	5.12726819940008	4.70357280293894	4.00441866555546	3.27881552351471	5.00385138442443	5.15735641335234	5.50085933512213	4.1404057405007	3.89797769593147
ENSG00000106819	ASPN	2.25136284926509	2.73520278274915	2.3718620181941	2.8971640443503	1.66739116490218	3.34238493001842	2.21764654615425	1.91365054010305	3.21997704822924	2.40033751853954
ENSG00000106823	ECM2	7.11153561762703	7.01413115327234	5.01438460114282	5.00778276177106	4.57604842615801	7.12898055463182	7.35301138111373	7.07433342827617	5.75556775689863	5.41693595842392
ENSG00000106829	TLE4	7.21560068189465	7.29102752694707	7.6691702758032	7.69618428568107	7.57248442167259	7.75392499815164	7.37697756487655	7.50634599678461	7.18507753322818	7.41870308869989
ENSG00000106853	PTGR1	9.33554017939902	9.29280516523571	9.53779994577061	9.53873132257559	9.66674952907774	9.09493676698074	9.19282164413589	9.3797021909823	9.28971633140934	9.31395116938169
ENSG00000106868	SUSD1	5.6678224555623	5.84762760022155	6.36516247048207	5.65669588936864	6.14250940011577	5.98119235819155	5.82484273876102	5.50085933512213	5.34017669759826	5.55465379510105
ENSG00000106948	AKNA	7.03084017225416	7.01413115327234	6.48770918580907	6.62671681404828	6.54684609641407	7.37130191533694	7.17307858380726	6.91802681884317	6.34088373101589	6.32492635613279
ENSG00000106976	DNM1	4.23773882039385	4.91818184938649	5.38255844337431	4.85540626700354	4.3637017587684	4.57634164605243	4.39796532977193	4.5323730036935	4.57735215935748	4.8487597698097
ENSG00000106991	ENG	2.73161472933193	2.51486408881207	3.75790466803719	3.55450813664542	2.68728292178734	3.58151602791253	3.05357725829601	2.22963400912953	3.21997704822924	2.40033751853954
ENSG00000106992	AK1	4.66951478036431	4.96249367639421	5.01438460114282	5.18875026820818	5.82013094134359	5.00385138442443	4.82705955655047	4.97470073880274	5.30266477029434	5.92860085542601
ENSG00000106993	CDC37L1	8.22894020630909	8.42349752232857	8.19121769852706	8.09253711950583	8.28644108436059	7.87123718916934	8.25254288822291	8.45005302144762	8.51546325229463	8.26194239424802
ENSG00000107014	RLN2	1.52640042947981	0	1.03141064383697	1.05306563091154	1.06225880248584	0.93680232286487	1.4985931079719	2.22963400912953	3.21997704822924	1.04950297259375
ENSG00000107020	PLGRKT	6.40411056357477	6.68444655910494	6.27078303029412	6.00946187277724	6.22877045599374	6.54445974656049	6.99869288194199	6.88462547642226	7.03303069060034	7.06239443786857
ENSG00000107021	TBC1D13	8.31239089993464	8.34198154036973	8.04490506697369	8.2434431094843	8.08725812547493	8.36293769448991	8.13565994375943	8.30188606958786	8.16451297519013	8.41448099645222
ENSG00000107036	RIC1	8.2469143940091	8.22862042986768	9.37946921815408	8.94637965386342	8.90303557629722	8.57493682578803	8.44621561077582	8.45764449330996	8.11126344657607	7.99783637420608
ENSG00000107077	KDM4C	8.15946926329786	8.03989704900173	7.7965759505607	7.82487090598236	7.73605477535975	8.1190813046686	8.16348560795497	8.11770146617147	7.80412470933793	7.66672354906802
ENSG00000107099	DOCK8	5.81965620729276	5.77494500610643	5.94376358220511	6.16883578443282	5.79207240428373	5.65452584012689	5.48594473987894	5.81640124147993	5.44719292750558	5.7393354997343
ENSG00000107104	KANK1	9.7041341409817	9.68705279977726	11.8249317125495	11.4170918582667	11.4980230347984	9.78672831502458	9.61845561777392	9.68955860806971	10.1154810114405	9.98904815023321
ENSG00000107105	ELAVL2	5.74573584282313	5.56106010254227	6.08358358504529	5.65669588936864	5.67404046233044	5.77985211482929	6.04026326887622	5.83982822769644	5.05446504262387	5.04851954196201
ENSG00000107130	NCS1	10.0380269959025	10.1799771010075	10.0119171564717	10.0670436653788	10.1524969818658	10.0802765229686	9.91158405509163	10.0014315248041	9.95699736161804	10.1306967167182
ENSG00000107140	TESK1	8.75064429879485	8.76114302431497	8.43700814599644	8.70390205128486	8.64910172488366	8.68799242742092	8.49448375992641	8.43089771529585	8.28000555365496	8.39168443086956
ENSG00000107147	KCNT1	1.93394765590505	0	0	2.07888399957946	1.06225880248584	1.50006839114407	0	0.943011705665732	2.04234497190926	1.04950297259375
ENSG00000107159	CA9	0.956302809007272	0	7.41050685804902	6.70312409045587	6.9913066066072	0	0.935712521461321	0.943011705665732	2.36705235915652	0
ENSG00000107164	FUBP3	8.63597090024974	8.53407073766974	9.28121840521691	9.00792030615135	8.72897209922772	8.78088318601075	8.66639726513895	8.55640161153546	8.74255496271052	8.63626925182674
ENSG00000107175	CREB3	8.99887175676158	9.14442750703853	7.84977923009721	8.14826155420345	7.9287744551509	8.90988503822576	8.97196445877595	8.85833479372545	8.69629501332483	8.6206696452726
ENSG00000107185	RGP1	8.67963491990335	8.58810243404714	9.08717475290587	8.98973217001794	9.10184965185605	8.7778812835868	8.69209751341275	8.56696868647714	8.48648100845402	8.51915380439068
ENSG00000107186	MPDZ	5.27102376376831	5.44091709075666	6.3281482514541	5.74609180104731	6.05076081001922	5.2662432657003	5.75340227952034	4.97470073880274	4.63885270013837	5.00111237258927
ENSG00000107201	RIGI	1.93394765590505	0	2.04686317874345	1.65529161306394	2.09240882558419	1.9041340763422	1.90246159827314	2.89874279377123	1.62266338728232	1.04950297259375
ENSG00000107223	EDF1	10.9162078672268	11.0486446953736	10.6923807004031	10.9853090708031	11.0006968234232	10.5910333555155	10.7303625620048	10.8466360866628	11.7444218088533	11.8766457448273
ENSG00000107242	PIP5K1B	1.52640042947981	1.93706669803216	5.41821948457944	6.19023153247059	5.2059612456894	1.9041340763422	0	1.50846663948627	4.44587903749696	4.4145764126348
ENSG00000107249	GLIS3	3.09130179695563	2.25469999860615	4.81478465212841	4.68501437796076	4.4380113368221	3.34238493001842	2.21764654615425	2.22963400912953	4.57735215935748	4.48519062550981
ENSG00000107262	BAG1	8.69280840011589	8.8900513854551	9.08994141089441	9.02885398858014	9.20653466843447	8.62924448382807	8.78757403672585	9.11029380517567	8.92334892963753	9.1578831650506
ENSG00000107263	RAPGEF1	9.63073805418724	9.44891094056726	9.68412657498599	9.6393882659038	9.58938202281487	9.87084100598982	9.62013006387163	9.57207652819693	9.11678092855675	9.19258844690205
ENSG00000107281	NPDC1	7.26053032169467	7.35059510943893	6.10562408051201	6.21131460441988	6.05076081001922	7.55084868150813	7.41605715642285	6.9613920324895	6.5313023052181	6.87786709941992
ENSG00000107282	APBA1	2.51138079226732	2.25469999860615	5.06024969576353	4.34687300118189	3.27881552351471	3.58151602791253	2.88554426475975	2.48869167905425	4.37535825476856	4.09146709612321
ENSG00000107290	SETX	9.06874789438335	8.92125764111382	9.31471765990078	9.2563565170915	8.97343756126441	9.14705147320435	9.16556140389759	9.21478436111305	8.73553388249644	8.93950876374866
ENSG00000107295	SH3GL2	1.52640042947981	0.958350958458163	1.62669320258063	0	1.06225880248584	0.93680232286487	2.69532812816795	0	1.02836762539338	1.65059606252303
ENSG00000107331	ABCA2	7.37936331099229	7.35890748641951	7.03894900322403	7.45235945799644	7.28099504825395	7.95866896116075	7.36104442684116	7.31900767241945	7.12186607663289	6.74027793065164
ENSG00000107338	SHB	7.387488287226	7.29102752694707	8.39735396321876	8.69644490309902	8.58921683858798	7.05155054709149	7.00895424340232	7.03427934755766	8.16451297519013	8.27694795199323
ENSG00000107341	UBE2R2	10.376871787479	10.3759814052994	11.2257751136376	11.3087769649369	11.3117161402588	10.264199940843	10.2905913700064	10.3308493910065	10.8416094443435	10.9078827678351
ENSG00000107362	ABHD17B	7.07175202197688	6.9822024818217	7.9567140989789	7.52151269623007	7.75797854920065	7.25522293492156	7.18217531056856	7.14185877254933	6.81056535101094	6.76886555573339
ENSG00000107371	EXOSC3	6.95632812874865	7.14486270821311	6.69089397826589	6.74709856453253	7.16544964934999	6.626848300701	6.83531214451858	6.98259542688497	7.16431326672148	6.85137902825373
ENSG00000107372	ZFAND5	10.0986712255683	10.0512503928858	9.9824420315414	10.0684886287145	9.93238305494108	9.93961313502385	10.0997619843285	10.1269533212479	9.90004928399966	9.87697579642578
ENSG00000107404	DVL1	10.2185137030732	10.1028904589155	10.3451914860298	10.5125041713154	10.4705801189781	10.1387757020992	10.0271564073074	9.99231357148958	10.2447298221562	10.4971058244659
ENSG00000107438	PDLIM1	12.6773685405633	12.6873782490653	11.5900969966776	11.6525551438066	11.699332203027	12.7776171284218	12.7858160860665	12.7577162962687	11.7806857673694	11.9294365793194
ENSG00000107443	CCNJ	5.9570211639446	6.27407706760296	6.56927795530045	6.21131460441988	6.0973643293147	6.04251133174747	6.34570666759218	6.29449478378157	5.96216003411717	6.1834411619123
ENSG00000107485	GATA3	9.26232000974092	9.48163261158324	9.61857722177375	9.87397107352208	9.66094327614537	9.45772459067901	9.33826230528734	9.51500919938145	9.26554847386738	9.27212633914861
ENSG00000107521	HPS1	8.0562223339395	7.94921898174808	8.15996200634626	8.3660156512827	8.3647296611512	7.94267402647307	7.89132376168312	7.73595274729489	8.14874346488347	8.5358840555703
ENSG00000107537	PHYH	6.49715643732511	6.99292407785232	6.27078303029412	6.25257836587957	6.38720880298017	6.57244864413725	6.8695020493056	7.06442367828962	6.82386685655873	6.69630544493991
ENSG00000107551	RASSF4	1.52640042947981	0.958350958458163	2.86079028305219	1.05306563091154	2.09240882558419	2.47804068158262	1.4985931079719	0.943011705665732	2.04234497190926	2.07363172391839
ENSG00000107554	DNMBP	8.35444717795384	8.37923470739886	8.87258810044802	8.50909319897995	8.63732195912106	8.74751362899286	8.54118914902575	8.67185599438522	7.67061685220552	7.80427213583805
ENSG00000107560	RAB11FIP2	7.16922670361652	7.26472589912427	7.6838949492985	7.46118707218601	7.487555009394	7.28089529331725	7.27012055418875	7.31900767241945	7.10016477261552	7.34467152361718
ENSG00000107566	ERLIN1	8.90010552649576	8.9435364929063	8.94160604422862	8.73335106654907	8.83246897470418	8.86815307697282	8.94816560029645	9.05631683078242	8.63347275803422	8.5929577542376
ENSG00000107581	EIF3A	11.2064720257497	11.1243444922023	11.9998780692695	11.6716960998493	11.5787677784075	11.4918879735366	11.4665231372717	11.3574277353667	11.1389771295442	11.1182981863627
ENSG00000107614	TRDMT1	3.82422147115337	4.0080387943564	4.1460319867669	4.18578316926709	4.4380113368221	3.34238493001842	3.34032742706063	3.59340749374545	4.1404057405007	3.40984571220302
ENSG00000107625	DDX50	8.58389034458607	8.4431766477801	8.06753978440366	7.81801496447439	8.28644108436059	8.4294883731742	8.73908524797142	8.48390441306495	8.39140793054823	8.22631028133658
ENSG00000107643	MAPK8	7.61212042006516	7.64379478680824	8.1226200335383	7.90469727424127	7.94797492168188	7.65268332820401	7.78785858102326	7.51364769308936	7.61048389297135	7.79735055543911
ENSG00000107651	SEC23IP	8.26466739850494	8.37103895951842	8.99276463184161	8.68141396513239	8.7400295769237	8.37490723178487	8.415688954664	8.31448302706615	8.45262944564976	8.39627265244664
ENSG00000107669	ATE1	7.81249043846363	8.16841457409455	8.55383606390565	8.2485512604228	8.2142703990732	8.24180491464214	8.11205476497964	8.01853674574289	8.08388303823236	7.82483983504915
ENSG00000107672	NSMCE4A	7.25165563588159	7.41579053340957	6.52089213370557	6.59498364316581	6.80730647221924	6.99062276959874	7.46159684316924	7.32731891830972	6.99825460170602	7.32555443825338
ENSG00000107679	PLEKHA1	8.93655590595749	9.02414588969528	9.9854167908577	9.74074670562169	9.53751219508064	9.35269751690551	9.28013946388864	9.29748493252171	9.35072119371917	8.9520285759552
ENSG00000107719	PALD1	2.25136284926509	1.93706669803216	2.04686317874345	2.07888399957946	2.09240882558419	0.93680232286487	1.90246159827314	1.50846663948627	2.85564897810038	2.89120527001328
ENSG00000107731	UNC5B	11.3920628735611	11.3651593854108	9.10643085807114	9.82522845992654	9.38149413814789	11.7166277005165	11.353800437757	11.3271845003071	10.1633553119578	10.1620184093565
ENSG00000107738	VSIR	6.17921560919386	6.18338049504643	7.01585760046215	7.39822846274089	7.32081831895581	6.31520630910215	6.17394969411475	6.32801461317433	7.53161200094515	7.79039560740293
ENSG00000107742	SPOCK2	3.09130179695563	2.73520278274915	2.04686317874345	2.40592078242111	1.66739116490218	2.88751829793913	2.69532812816795	3.35408178515889	1.02836762539338	0
ENSG00000107745	MICU1	8.99355857776749	8.94629731371833	9.87104831175369	9.95432630863463	9.99833418526005	8.89887401565733	8.982417008256	9.06130813503133	8.94176806027457	9.07445666075504
ENSG00000107758	PPP3CB	9.09379255323142	9.05772486162769	9.19903501375932	8.95577977486737	9.2250168301567	9.15632788851804	9.17470550267741	9.08845584113503	8.98088730724771	8.8620186923612
ENSG00000107771	CCSER2	9.44858224852012	9.18239158868871	10.7256725551147	10.3111776683375	10.3349473451855	9.57304397570273	9.60667976132881	9.58079286084214	9.5777136600153	9.50449265311916
ENSG00000107779	BMPR1A	6.04183087435631	6.04598994601679	6.96853552728433	6.8037208005446	6.73545782165305	6.08198898724486	6.61118008974541	6.65297465152487	6.24525765513941	6.32492635613279
ENSG00000107789	MINPP1	7.30410288130387	7.43949876248375	7.35638518638557	7.36097880181386	7.24004123987817	7.44127625600969	7.42374763166736	7.55669842806327	7.41340413975192	7.28654310255078
ENSG00000107796	ACTA2	6.54152167819455	6.5887423600785	5.14782450412335	5.2306551285576	5.24787991361641	6.51591709162296	6.3934847719614	6.27743821975991	5.75556775689863	5.13890179555575
ENSG00000107798	LIPA	9.58554495706488	9.57378294918266	9.50293359242734	9.29883365740245	9.44143075779525	9.57304397570273	9.5655596918484	9.5633072138106	9.03049322604856	8.99198351043881
ENSG00000107815	TWNK	6.57035824132696	6.45555837964402	6.23123181799466	6.27277594054528	6.31016352143944	6.36406414012178	6.19207526947651	6.43955637613364	6.22534760737712	6.47126819433204
ENSG00000107816	LZTS2	9.00680501546302	9.02414588969528	9.20924958893644	9.18621191011562	9.23286584549775	9.17470367437933	8.91308120425149	8.88109591511695	8.85047994292003	8.78713354184639
ENSG00000107819	SFXN3	8.83624149993547	8.79216589353311	9.24444160283798	9.30864911091305	9.21448460492031	8.82226686535286	8.81122067759024	8.96605191881778	9.10047794343102	9.15246900595442
